"compositeSampleID","siteID","sampleID","plotID","biomassID","geneticSampleID","biome","nlcdClass","horizon","sampleBottomDepth","sampleTopDepth","litterDepth","standingWaterDepth","soilTemp","sampleTiming","domainID","decimalLatitude","decimalLongitude","proportion_fungi","proportion_bacteria","gram_positive","gram_negative","total_fungi","total_bacteria","proportion_sap_ecto_fungi","proportion_arbuscular_fungi","bacteria_fungi_total","total_biomass","db_name","Bacteria","Eukaryota","Archaea","fungi_domain_metagenome","sample_id","genus_amf_metagenome","genus_fungi_metagenome","genus_fungi_minus_amf_metagenome","phyla_fungi_metagenome","seq_depth"
NA,"BART","BART_005-M-39-20220427","BART_005","BART_005-M-39-20220427-BM",NA,"Forest","mixedForest","M",20,1.8,2.5,0,5.8,"winterSpringTransition","D01",44.054614,-71.282188,0.472914192284555,0.527085807715445,296.81,386.62,613.19,683.43,0.154023538122195,0.0404204778578149,1296.62,1618.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"BART","BART_005-O-39-20220427","BART_005","BART_005-O-39-20220427-BM","BART_005-O-39-20220427-GEN","Forest","mixedForest","O",1.8,0,2.5,0,5.8,"winterSpringTransition","D01",44.054614,-71.282188,0.635339134460285,0.364660865539715,233.49,270.65,878.35,504.14,0.139321080080145,0.0329043971384965,1382.49,1831.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"BART","BART_005-M-41-20220427","BART_005","BART_005-M-41-20220427-BM",NA,"Forest","mixedForest","M",28,1.9,2.7,0,2,"winterSpringTransition","D01",44.054614,-71.282188,0.420671183236175,0.579328816763825,147.49,146.67,213.6,294.16,0.137840712147471,0.0272175831101308,507.76,631.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"BART","BART_005-O-41-20220427","BART_005","BART_005-O-41-20220427-BM","BART_005-O-41-20220427-GEN","Forest","mixedForest","O",1.9,0,2.7,0,2,"winterSpringTransition","D01",44.054614,-71.282188,0.692541690574424,0.307458309425576,143.31,194.27,760.39,337.58,0.243977522154522,0.0853848465805077,1097.97,1640.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"BART","BART_005-O-23-20220427","BART_005","BART_005-O-23-20220427-BM","BART_005-O-23-20220427-GEN","Forest","mixedForest","O",1.9,0,3.5,0,4.1,"winterSpringTransition","D01",44.054614,-71.282188,0.611556221140647,0.388443778859354,280.88,341.64,980.08,622.52,0.117240733807563,0.0579932609509547,1602.6,2158.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"BART","BART_005-M-23-20220427","BART_005","BART_005-M-23-20220427-BM",NA,"Forest","mixedForest","M",18,1.9,3.5,0,4.1,"winterSpringTransition","D01",44.054614,-71.282188,0.513917001811995,0.486082998188006,232.6,317.33,581.42,549.93,0.163477261678526,0.0457506518760773,1131.35,1317.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_040-M-20220606-COMP","BART","BART_040-M-41-20220606","BART_040","BART_040-M-41-20220606-BM","BART_040-M-41-20220606-GEN","Forest","deciduousForest","M",11,1.6,2.5,0,9.9,"peakGreenness","D01",44.06576,-71.29199,0.521502727432694,0.478497272567306,263.31,280.55,592.74,543.86,0.160390638747141,0.0385359845152208,1136.6,1426.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_040-O-20220606-COMP","BART","BART_040-O-41-20220606","BART_040","BART_040-O-41-20220606-BM","BART_040-O-41-20220606-GEN","Forest","deciduousForest","O",1.6,0,2.5,0,9.9,"peakGreenness","D01",44.06576,-71.29199,0.592478260157542,0.407521739842458,233.27,264.42,723.57,497.69,0.151048916692596,0.050824558243126,1221.26,1586.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_071-M-20220606-COMP","BART","BART_071-M-23-20220606","BART_071","BART_071-M-23-20220606-BM","BART_071-M-23-20220606-GEN","Forest","mixedForest","M",10.3,3.2,4,0,11,"peakGreenness","D01",44.067944,-71.290624,0.431455529346469,0.568544470653531,35.97,45.98,62.19,81.95,0.131469404745386,0.0385042319966699,144.14,210.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_071-O-20220606-COMP","BART","BART_071-O-23-20220606","BART_071","BART_071-O-23-20220606-BM","BART_071-O-23-20220606-GEN","Forest","mixedForest","O",3.2,0,4,0,11,"peakGreenness","D01",44.067944,-71.290624,0.576337883583658,0.423662116416342,166.78,179.89,471.6,346.67,0.157429699243526,0.0262382832072543,818.27,1032.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_071-M-20220606-COMP","BART","BART_071-M-41-20220606","BART_071","BART_071-M-41-20220606-BM","BART_071-M-41-20220606-GEN","Forest","mixedForest","M",14.5,10.5,6,0,11,"peakGreenness","D01",44.067944,-71.290624,0.481753812636166,0.518246187363834,44.17,50.98,88.45,95.15,0.131699346405229,0.0522331154684096,183.6,239.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_071-O-20220606-COMP","BART","BART_071-O-41-20220606","BART_071","BART_071-O-41-20220606-BM","BART_071-O-41-20220606-GEN","Forest","mixedForest","O",10.5,0,6,0,11,"peakGreenness","D01",44.067944,-71.290624,0.603673706214779,0.396326293785221,243.18,255.45,759.5,498.63,0.137942819899374,0.0444071757290582,1258.13,1628.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_040-M-20220606-COMP","BART","BART_040-M-21-20220606","BART_040","BART_040-M-21-20220606-BM","BART_040-M-21-20220606-GEN","Forest","deciduousForest","M",12,1.7,2.9,0,10.7,"peakGreenness","D01",44.06576,-71.29199,0.463275474124076,0.536724525875924,86.7,113.67,172.95,200.37,0.150300010714668,0.0437962070073931,373.32,476.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_040-O-20220606-COMP","BART","BART_040-O-21-20220606","BART_040","BART_040-O-21-20220606-BM","BART_040-O-21-20220606-GEN","Forest","deciduousForest","O",1.7,0,2.9,0,10.7,"peakGreenness","D01",44.06576,-71.29199,0.580396647753891,0.419603352246109,194.37,208.68,557.5,403.05,0.136609234292853,0.059726198532091,960.55,1257.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_071-O-20220606-COMP","BART","BART_071-O-39-20220606","BART_071","BART_071-O-39-20220606-BM","BART_071-O-39-20220606-GEN","Forest","mixedForest","O",4.3,0,6,0,11.9,"peakGreenness","D01",44.067944,-71.290624,0.567755437626131,0.43224456237387,205.67,256.97,607.68,462.64,0.155467523731221,0.0533018162792436,1070.32,1349.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_071-M-20220606-COMP","BART","BART_071-M-39-20220606","BART_071","BART_071-M-39-20220606-BM","BART_071-M-39-20220606-GEN","Forest","mixedForest","M",9.7,4.3,6,0,11.9,"peakGreenness","D01",44.067944,-71.290624,0.446290143964563,0.553709856035437,29.89,40.11,56.42,70,0.128065179560196,0.0472235405790223,126.42,178.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_040-O-20220606-COMP","BART","BART_040-O-23-20220606","BART_040","BART_040-O-23-20220606-BM","BART_040-O-23-20220606-GEN","Forest","deciduousForest","O",2,0,4,0,10.1,"peakGreenness","D01",44.06576,-71.29199,0.58766571506785,0.41233428493215,230.87,296.32,751.36,527.19,0.119791951820422,0.0605607915216456,1278.55,1787.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_040-M-20220606-COMP","BART","BART_040-M-23-20220606","BART_040","BART_040-M-23-20220606-BM","BART_040-M-23-20220606-GEN","Forest","deciduousForest","M",17.5,2,4,0,10.1,"peakGreenness","D01",44.06576,-71.29199,0.462400471837216,0.537599528162784,116.2,157.25,235.2,273.45,0.139565516563452,0.048835151872604,508.65,669.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_036-O-20220606-COMP","BART","BART_036-O-39-20220606","BART_036","BART_036-O-39-20220606-BM","BART_036-O-39-20220606-GEN","Forest","deciduousForest","O",7.8,0,5,0,12,"peakGreenness","D01",44.062082,-71.285878,0.484364303178484,0.515635696821516,199.92,221.87,396.21,421.79,0.164474327628362,0.0417481662591687,818,993.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_036-M-20220606-COMP","BART","BART_036-M-39-20220606","BART_036","BART_036-M-39-20220606-BM","BART_036-M-39-20220606-GEN","Forest","deciduousForest","M",15.5,7.8,5,0,12,"peakGreenness","D01",44.062082,-71.285878,0.407894736842105,0.592105263157895,37.75,51.8,61.69,89.55,0.142753239883629,0.0429780481354139,151.24,211.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_042-M-20220606-COMP","BART","BART_042-M-39-20220606","BART_042","BART_042-M-39-20220606-BM","BART_042-M-39-20220606-GEN","Forest","deciduousForest","M",14,1.7,2.2,0,11.9,"peakGreenness","D01",44.060194,-71.288052,0.369314026619863,0.630685973380138,19.13,23.99,25.25,43.12,0.121105748135147,0.0437326312710253,68.37,104.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_042-O-20220606-COMP","BART","BART_042-O-39-20220606","BART_042","BART_042-O-39-20220606-BM","BART_042-O-39-20220606-GEN","Forest","deciduousForest","O",1.7,0,2.2,0,11.9,"peakGreenness","D01",44.060194,-71.288052,0.462230496417019,0.53776950358298,220.19,296.87,444.43,517.06,0.125222311204485,0.0674786009214864,961.49,1316.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_036-M-20220606-COMP","BART","BART_036-M-41-20220606","BART_036","BART_036-M-41-20220606-BM","BART_036-M-41-20220606-GEN","Forest","deciduousForest","M",18,2.9,3,0,11.9,"peakGreenness","D01",44.062082,-71.285878,0.412404902789518,0.587595097210482,25.31,30.3,39.03,55.61,0.122358410819949,0.0436390532544379,94.64,133.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_036-O-20220606-COMP","BART","BART_036-O-41-20220606","BART_036","BART_036-O-41-20220606-BM","BART_036-O-41-20220606-GEN","Forest","deciduousForest","O",2.9,0,3,0,11.9,"peakGreenness","D01",44.062082,-71.285878,0.5955620824597,0.4044379175403,232.99,243.45,701.59,476.44,0.162525572353845,0.039633965179155,1178.03,1467.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_042-M-20220606-COMP","BART","BART_042-M-41-20220606","BART_042","BART_042-M-41-20220606-BM","BART_042-M-41-20220606-GEN","Forest","deciduousForest","M",13.5,4.5,3.9,0,9.9,"peakGreenness","D01",44.060194,-71.288052,0.414294611129428,0.585705388870572,86.06,73.82,113.09,159.88,0.147378832838773,0.0471480382459611,272.97,394.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_042-O-20220606-COMP","BART","BART_042-O-41-20220606","BART_042","BART_042-O-41-20220606-BM","BART_042-O-41-20220606-GEN","Forest","deciduousForest","O",4.5,0,3.9,0,9.9,"peakGreenness","D01",44.060194,-71.288052,0.555871089085633,0.444128910914367,386.46,331.39,898.46,717.85,0.0984959568399626,0.0866108605403667,1616.31,2330.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_036-O-20220606-COMP","BART","BART_036-O-23-20220606","BART_036","BART_036-O-23-20220606-BM","BART_036-O-23-20220606-GEN","Forest","deciduousForest","O",11,0,4,0,11.6,"peakGreenness","D01",44.062082,-71.285878,0.546986135238782,0.453013864761218,197.71,216.92,500.64,414.63,0.162957378696997,0.0354649447703956,915.27,1148.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_036-M-20220606-COMP","BART","BART_036-M-23-20220606","BART_036","BART_036-M-23-20220606-BM","BART_036-M-23-20220606-GEN","Forest","deciduousForest","M",13.5,11,4,0,11.6,"peakGreenness","D01",44.062082,-71.285878,0.467599957577686,0.532400042422314,23.38,26.82,44.09,50.2,0.14137236186234,0.0477251034043907,94.29,132.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_042-O-20220606-COMP","BART","BART_042-O-21-20220606","BART_042","BART_042-O-21-20220606-BM","BART_042-O-21-20220606-GEN","Forest","deciduousForest","O",1.8,0,3.1,0,10.7,"peakGreenness","D01",44.060194,-71.288052,0.610587933885581,0.389412066114419,211.2,290.39,786.48,501.59,0.151552322466947,0.0517673728912249,1288.07,1638.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_042-M-20220606-COMP","BART","BART_042-M-21-20220606","BART_042","BART_042-M-21-20220606-BM","BART_042-M-21-20220606-GEN","Forest","deciduousForest","M",14,1.8,3.1,0,10.7,"peakGreenness","D01",44.060194,-71.288052,0.401917744916821,0.598082255083179,66.69,88.62,104.37,155.31,0.132201170671596,0.0442852741836106,259.68,350.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_023-M-20220607-COMP","BART","BART_023-M-23-20220607","BART_023","BART_023-M-23-20220607-BM","BART_023-M-23-20220607-GEN","Forest","evergreenForest","M",18,8.9,1.2,0,10.5,"peakGreenness","D01",44.049319,-71.263643,0.430230749287011,0.569769250712989,50.32,59.56,82.97,109.88,0.164117189525538,0.0317863624578688,192.85,267.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_023-O-20220607-COMP","BART","BART_023-O-23-20220607","BART_023","BART_023-O-23-20220607-BM","BART_023-O-23-20220607-GEN","Forest","evergreenForest","O",8.9,0,1.2,0,10.5,"peakGreenness","D01",44.049319,-71.263643,0.493595217762596,0.506404782237404,243.88,236.45,468.18,480.33,0.128728215833254,0.042034348609925,948.51,1317.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_023-M-20220607-COMP","BART","BART_023-M-41-20220607","BART_023","BART_023-M-41-20220607-BM","BART_023-M-41-20220607-GEN","Forest","evergreenForest","M",24,6.5,1.3,0,10.1,"peakGreenness","D01",44.049319,-71.263643,0.413411165993115,0.586588834006885,32.99,45.39,55.24,78.38,0.149303996407723,0.0342014668462805,133.62,185.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_023-O-20220607-COMP","BART","BART_023-O-41-20220607","BART_023","BART_023-O-41-20220607-BM","BART_023-O-41-20220607-GEN","Forest","evergreenForest","O",6.5,0,1.3,0,10.1,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_023-M-20220607-COMP","BART","BART_023-M-39-20220607","BART_023","BART_023-M-39-20220607-BM","BART_023-M-39-20220607-GEN","Forest","evergreenForest","M",16,11.8,5.5,0,9.2,"peakGreenness","D01",44.049319,-71.263643,0.453338391502276,0.546661608497724,42.8,43.66,71.7,86.46,0.162999494183106,0.0302225594334851,158.16,236.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_023-O-20220607-COMP","BART","BART_023-O-39-20220607","BART_023","BART_023-O-39-20220607-BM","BART_023-O-39-20220607-GEN","Forest","evergreenForest","O",11.8,0,5.5,0,9.2,"peakGreenness","D01",44.049319,-71.263643,0.493802523612385,0.506197476387615,167.58,240.81,398.39,408.39,0.148776618161085,0.0395894791640844,806.78,1038.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_003-O-20220607-COMP","BART","BART_003-O-41-20220607","BART_003","BART_003-O-41-20220607-BM","BART_003-O-41-20220607-GEN","Forest","deciduousForest","O",1.5,0,4.1,0,11.4,"peakGreenness","D01",44.055247,-71.263146,0.586568153831581,0.413431846168419,176.82,259.64,619.24,436.46,0.164535379369139,0.0438476840011367,1055.7,1379.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_003-M-20220607-COMP","BART","BART_003-M-41-20220607","BART_003","BART_003-M-41-20220607-BM","BART_003-M-41-20220607-GEN","Forest","deciduousForest","M",16,1.5,4.1,0,11.4,"peakGreenness","D01",44.055247,-71.263146,0.481931550211383,0.518068449788617,93.91,149.95,226.85,243.86,0.1708270485012,0.0410443797667354,470.71,606.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_003-O-20220607-COMP","BART","BART_003-O-39-20220607","BART_003","BART_003-O-39-20220607-BM","BART_003-O-39-20220607-GEN","Forest","deciduousForest","O",2,0,4.9,0,10.9,"peakGreenness","D01",44.055247,-71.263146,0.521813321199022,0.478186678800978,322.7,349.86,733.92,672.56,0.14650759342472,0.101466071327001,1406.48,2211.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_003-M-20220607-COMP","BART","BART_003-M-39-20220607","BART_003","BART_003-M-39-20220607-BM","BART_003-M-39-20220607-GEN","Forest","deciduousForest","M",20,2,4.9,0,10.9,"peakGreenness","D01",44.055247,-71.263146,0.484139727936498,0.515860272063502,66.18,104.09,159.8,170.27,0.148786621019784,0.0455660920410822,330.07,441.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_003-M-20220607-COMP","BART","BART_003-M-21-20220607","BART_003","BART_003-M-21-20220607-BM","BART_003-M-21-20220607-GEN","Forest","deciduousForest","M",21,1.2,2.8,0,11.4,"peakGreenness","D01",44.055247,-71.263146,0.407445442875481,0.592554557124519,21.3,24.86,31.74,46.16,0.107188703465982,0.0621309370988447,77.9,115.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_003-O-20220607-COMP","BART","BART_003-O-21-20220607","BART_003","BART_003-O-21-20220607-BM","BART_003-O-21-20220607-GEN","Forest","deciduousForest","O",1.2,0,2.8,0,11.4,"peakGreenness","D01",44.055247,-71.263146,0.594519987731316,0.405480012268684,160.92,235.68,581.5,396.6,0.151559145281669,0.0465085369594111,978.1,1328.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_005-M-20220607-COMP","BART","BART_005-M-21-20220607","BART_005","BART_005-M-21-20220607-BM","BART_005-M-21-20220607-GEN","Forest","mixedForest","M",25.7,3.1,4.3,0,10.1,"peakGreenness","D01",44.054614,-71.282188,0.479156093670703,0.520843906329297,31.9,39.94,66.09,71.84,0.169651272384543,0.0429203219024143,137.93,174.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_005-O-20220607-COMP","BART","BART_005-O-21-20220607","BART_005","BART_005-O-21-20220607-BM","BART_005-O-21-20220607-GEN","Forest","mixedForest","O",3.1,0,4.3,0,10.1,"peakGreenness","D01",44.054614,-71.282188,0.570582894174619,0.429417105825381,219.11,263.28,640.97,482.39,0.15951253382709,0.0542479703745905,1123.36,1412.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_004-O-20220607-COMP","BART","BART_004-O-41-20220607","BART_004","BART_004-O-41-20220607-BM","BART_004-O-41-20220607-GEN","Forest","mixedForest","O",2.2,0,2.2,0,10.6,"peakGreenness","D01",44.041571,-71.28692,0.544933569025489,0.455066430974511,205.72,273.11,573.39,478.83,0.131731006823668,0.04066640056262,1052.22,1464.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_004-M-20220607-COMP","BART","BART_004-M-41-20220607","BART_004","BART_004-M-41-20220607-BM","BART_004-M-41-20220607-GEN","Forest","mixedForest","M",21,2.2,2.2,0,10.6,"peakGreenness","D01",44.041571,-71.28692,0.384408976419811,0.615591023580189,235.39,250.97,303.71,486.36,0.141240649562697,0.0324275064234815,790.07,1025.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_005-O-20220607-COMP","BART","BART_005-O-23-20220607","BART_005","BART_005-O-23-20220607-BM","BART_005-O-23-20220607-GEN","Forest","mixedForest","O",6.4,0,4,0,10.4,"peakGreenness","D01",44.054614,-71.282188,0.509760818605375,0.490239181394625,222.29,281.72,524.08,504.01,0.166308397124765,0.0302989037924695,1028.09,1266.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_005-M-20220607-COMP","BART","BART_005-M-23-20220607","BART_005","BART_005-M-23-20220607-BM","BART_005-M-23-20220607-GEN","Forest","mixedForest","M",23,6.4,4,0,10.4,"peakGreenness","D01",44.054614,-71.282188,0.465309710576143,0.534690289423857,33.49,45.58,68.81,79.07,0.178658371652691,0.0270489586150933,147.88,217.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_005-O-20220607-COMP","BART","BART_005-O-41-20220607","BART_005","BART_005-O-41-20220607-BM","BART_005-O-41-20220607-GEN","Forest","mixedForest","O",9.2,0,4,0,10.5,"peakGreenness","D01",44.054614,-71.282188,0.504987783432155,0.495012216567845,304.13,332.03,648.98,636.16,0.153827598549574,0.0388128919806402,1285.14,1607.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_005-M-20220607-COMP","BART","BART_005-M-41-20220607","BART_005","BART_005-M-41-20220607-BM","BART_005-M-41-20220607-GEN","Forest","mixedForest","M",22,9.2,4,0,10.5,"peakGreenness","D01",44.054614,-71.282188,0.367638771484925,0.632361228515075,152.93,116.38,156.57,269.31,0.119493754109139,0.0254531792993331,425.88,574.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_004-M-20220607-COMP","BART","BART_004-M-23-20220607","BART_004","BART_004-M-23-20220607-BM","BART_004-M-23-20220607-GEN","Forest","mixedForest","M",18,1.5,3.1,0,11.2,"peakGreenness","D01",44.041571,-71.28692,0.443035055350554,0.556964944649446,19.9,28.4,38.42,48.3,0.155442804428044,0.0446263837638376,86.72,127.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_004-O-20220607-COMP","BART","BART_004-O-23-20220607","BART_004","BART_004-O-23-20220607-BM","BART_004-O-23-20220607-GEN","Forest","mixedForest","O",1.5,0,3.1,0,11.2,"peakGreenness","D01",44.041571,-71.28692,0.579716587941095,0.420283412058905,131.1,171.42,417.28,302.52,0.16599055293137,0.0319672131147541,719.8,918.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_004-O-20220607-COMP","BART","BART_004-O-21-20220607","BART_004","BART_004-O-21-20220607-BM","BART_004-O-21-20220607-GEN","Forest","mixedForest","O",1.8,0,2.9,0,9.8,"peakGreenness","D01",44.041571,-71.28692,0.633310861074949,0.366689138925051,144.93,170.54,544.85,315.47,0.14720104147294,0.0334294216105635,860.32,1141.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_004-M-20220607-COMP","BART","BART_004-M-21-20220607","BART_004","BART_004-M-21-20220607-BM","BART_004-M-21-20220607-GEN","Forest","mixedForest","M",18.5,1.8,2.9,0,9.8,"peakGreenness","D01",44.041571,-71.28692,0.42980566452754,0.57019433547246,129,122.45,189.54,251.45,0.153813011632917,0.0294791265108052,440.99,641.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_001-O-20220608-COMP","BART","BART_001-O-41-20220608","BART_001","BART_001-O-41-20220608-BM","BART_001-O-41-20220608-GEN","Forest","mixedForest","O",22,0,3.5,0,11.3,"peakGreenness","D01",44.047079,-71.306661,0.481360115171043,0.518639884828957,172.7,205.57,351.08,378.27,0.146747103585384,0.030657434702132,729.35,946.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_001-M-20220608-COMP","BART","BART_001-M-21-20220608","BART_001","BART_001-M-21-20220608-BM","BART_001-M-21-20220608-GEN","Forest","mixedForest","M",20,2.2,4.2,0,11.4,"peakGreenness","D01",44.047079,-71.306661,0.48823866896156,0.511761331038439,107.49,142.27,238.28,249.76,0.155171707237112,0.0451602327678059,488.04,666.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_001-O-20220608-COMP","BART","BART_001-O-21-20220608","BART_001","BART_001-O-21-20220608-BM","BART_001-O-21-20220608-GEN","Forest","mixedForest","O",2.2,0,4.2,0,11.4,"peakGreenness","D01",44.047079,-71.306661,0.583522297808012,0.416477702191988,179.39,261.41,617.6,440.8,0.121343537414966,0.0322751322751323,1058.4,1530.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_001-O-20220608-COMP","BART","BART_001-O-39-20220608","BART_001","BART_001-O-39-20220608-BM","BART_001-O-39-20220608-GEN","Forest","mixedForest","O",2.7,0,3.7,0,10.7,"peakGreenness","D01",44.047079,-71.306661,0.67374444571972,0.32625555428028,142.1,255.86,821.82,397.96,0.255529685681024,0.0729639771106265,1219.78,1610.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_001-M-20220608-COMP","BART","BART_001-M-39-20220608","BART_001","BART_001-M-39-20220608-BM","BART_001-M-39-20220608-GEN","Forest","mixedForest","M",20,2.7,3.7,0,10.7,"peakGreenness","D01",44.047079,-71.306661,0.59662437813476,0.40337562186524,161.9,234.59,586.44,396.49,0.20087900460867,0.0375916901508754,982.93,1156.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_002-O-20220608-COMP","BART","BART_002-O-39-20220608","BART_002","BART_002-O-39-20220608-BM","BART_002-O-39-20220608-GEN","Forest","deciduousForest","O",2.3,0,2.9,0,12.4,"peakGreenness","D01",44.035076,-71.272844,0.590046131281597,0.409953868718403,210.7,289.62,720.11,500.32,0.152323361438182,0.0460657309309014,1220.43,1603.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_002-M-20220608-COMP","BART","BART_002-M-39-20220608","BART_002","BART_002-M-39-20220608-BM","BART_002-M-39-20220608-GEN","Forest","deciduousForest","M",18,2.3,2.9,0,12.4,"peakGreenness","D01",44.035076,-71.272844,0.531963039788799,0.468036960211201,41.78,57.5,112.84,99.28,0.177588157646615,0.0589760512917217,212.12,306.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_002-O-20220608-COMP","BART","BART_002-O-23-20220608","BART_002","BART_002-O-23-20220608-BM","BART_002-O-23-20220608-GEN","Forest","deciduousForest","O",2.8,0,8.5,0,11.6,"peakGreenness","D01",44.035076,-71.272844,0.61316354384756,0.38683645615244,264.61,319.25,925.46,583.86,0.117986908011555,0.0638101926695466,1509.32,2284.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_002-M-20220608-COMP","BART","BART_002-M-23-20220608","BART_002","BART_002-M-23-20220608-BM","BART_002-M-23-20220608-GEN","Forest","deciduousForest","M",22,2.8,8.5,0,11.6,"peakGreenness","D01",44.035076,-71.272844,0.451045170591062,0.548954829408938,35.69,55.7,75.09,91.39,0.153471888515137,0.0444497837578087,166.48,223.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_002-O-20220608-COMP","BART","BART_002-O-41-20220608","BART_002","BART_002-O-41-20220608-BM","BART_002-O-41-20220608-GEN","Forest","deciduousForest","O",1.4,0,2.5,0,11.9,"peakGreenness","D01",44.035076,-71.272844,0.611053982727253,0.388946017272747,222.55,318.33,849.75,540.88,0.172885670523432,0.039313117076433,1390.63,1744.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BART_002-M-20220608-COMP","BART","BART_002-M-41-20220608","BART_002","BART_002-M-41-20220608-BM","BART_002-M-41-20220608-GEN","Forest","deciduousForest","M",20,1.4,2.5,0,11.9,"peakGreenness","D01",44.035076,-71.272844,0.377478303817117,0.622521696182883,38.4,49.83,53.5,88.23,0.127495942990193,0.0438862626120088,141.73,194.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
